,balance_account,purchases_amount,paid_advance,full_purchases,balance_frequency_update,installments,purchases_frequency,full_purchases_frequency,purchases_installments_frequency,cash_advance_frequency,nr_cash_advances,nr_purchases,credit_limit,fixed_rate_period,payments,min_payments,full_payment_prc,ClusterID3,ClusterID4,ClusterID5,ClusterID6,ClusterID8
2366,927.375909,0.0,2215.257509,0.0,0.454545,0.0,0.0,0.0,0.0,0.166667,7,0,6000.0,12,2734.344075,292.540684,0.0,0,3,3,3,0
2367,5.629313,62.72,0.0,0.0,0.222222,62.72,0.444444,0.0,0.444444,0.0,0,4,1500.0,9,31.523069,29.715632,0.0,0,3,3,3,0
2368,92.239093,1525.1,0.0,0.0,0.909091,1525.1,0.833333,0.0,0.833333,0.0,0,13,4000.0,12,1682.312643,157.835032,1.0,0,0,4,0,4
2369,0.000199,0.01,0.0,0.01,0.090909,0.0,0.083333,0.083333,0.0,0.0,0,1,4000.0,12,0.056466,0.055879999999999985,0.0,0,3,3,3,0
2370,957.010021,604.8,901.754709,0.0,1.0,604.8,1.0,0.0,0.916667,0.083333,3,12,1000.0,12,811.4571900000002,926.087148,0.0,0,0,4,0,4
2371,864.9757050000002,66.7,75.254745,66.7,1.0,0.0,0.083333,0.083333,0.0,0.083333,1,1,1000.0,12,413.167127,240.517311,0.0,0,3,3,1,3
2372,95.865855,1123.58,0.0,1123.58,0.363636,0.0,0.083333,0.083333,0.0,0.0,0,9,1500.0,12,3245.496885,142.868781,0.0,0,3,3,3,0
2373,9612.21512,319.92,13439.5704,0.0,1.0,319.92,1.0,0.0,1.0,0.416667,12,12,12000.0,12,10993.89211,2501.560923,0.0,1,1,0,4,2
2374,971.268179,2336.32,0.0,1845.99,0.777778,490.33,0.777778,0.777778,0.555556,0.0,0,31,4000.0,9,299.4858240000001,252.187792,0.0,0,0,1,0,1
2375,50.435246,553.73,0.0,553.73,0.636364,0.0,0.5,0.5,0.0,0.0,0,8,13000.0,12,371.23017,118.538181,0.545455,0,3,3,3,0
2376,19.548437,266.56,0.0,84.0,0.727273,182.56,0.666667,0.083333,0.583333,0.0,0,9,4500.0,12,395.242487,199.880942,0.857143,0,0,4,0,4
2377,9024.812044,0.0,2750.442399,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,2,0,9000.0,12,302.4842240000001,61031.6186,0.0,1,1,0,4,5
2378,4.334047,73.17,0.0,0.0,0.2,73.17,0.3,0.0,0.3,0.0,0,3,2900.0,10,160.36363500000004,94.101695,0.0,0,3,3,3,0
2379,1350.286625,642.33,0.0,642.33,1.0,0.0,0.5,0.5,0.0,0.0,0,12,9000.0,12,323.683167,344.973051,0.0,0,3,3,1,1
2380,716.970968,378.35,801.879454,0.0,1.0,378.35,1.0,0.0,0.857143,0.428571,8,7,1000.0,7,211.734375,317.6652,0.0,0,0,4,0,4
2381,528.095171,868.74,0.0,677.74,1.0,191.0,0.9,0.6,0.6,0.0,0,22,600.0,10,1013.601058,173.59846399999995,0.0,0,0,4,0,1
2382,1298.5398369999998,42.56,0.0,0.0,1.0,42.56,0.25,0.0,0.25,0.0,0,3,1500.0,12,278.050986,814.495329,0.0,0,3,3,1,3
2383,538.995587,0.0,2156.577132,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,2,0,1200.0,12,3303.660591,303.152869,0.111111,0,3,3,1,3
2384,259.623619,377.79,0.0,290.29,1.0,87.5,0.666667,0.25,0.583333,0.0,0,10,1500.0,12,1575.021839,212.402519,0.0,0,0,4,0,4
2385,985.457755,672.31,0.0,103.0,1.0,569.31,1.0,0.166667,1.0,0.0,0,17,2500.0,12,1656.974517,542.14663,0.0,0,0,4,0,4
2386,76.04668199999998,1440.93,0.0,26.61,1.0,1414.32,0.916667,0.083333,0.75,0.0,0,15,12000.0,12,1311.209483,147.350402,0.875,0,0,4,0,4
2387,3553.326258,627.81,4863.883228,130.0,0.875,497.81,0.875,0.125,0.75,0.75,14,25,5000.0,8,891.2594650000002,1026.828021,0.0,1,1,0,4,2
2388,883.8358880000002,187.47,0.0,0.0,1.0,187.47,0.75,0.0,0.666667,0.0,0,9,1000.0,12,263.631752,434.734741,0.0,0,0,4,0,4
2389,1369.504264,1603.8,0.0,0.0,1.0,1603.8,1.0,0.0,1.0,0.0,0,12,1300.0,12,1591.602315,1278.3295369999996,0.0,0,0,4,0,4
2390,8978.156324,482.88,72.44379,325.52,1.0,157.36,0.75,0.5,0.75,0.083333,1,15,9500.0,12,2112.619409,5817.079142000001,0.0,1,0,1,0,1
2391,1363.93317,74.0,0.0,74.0,1.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1500.0,12,330.099968,273.120559,0.0,0,3,3,1,3
2392,4855.340797,0.0,1886.470361,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,2,0,6000.0,12,2996.735376,1855.766226,0.0,1,3,3,1,3
2393,5376.083101,0.0,2293.529361,0.0,1.0,0.0,0.0,0.0,0.0,0.333333,8,0,5500.0,12,3202.100651,12449.67391,0.0,1,1,0,4,2
2394,1485.081634,48.22,106.224702,48.22,1.0,0.0,0.083333,0.083333,0.0,0.083333,1,1,1700.0,12,338.531014,542.822761,0.0,0,3,3,1,3
2395,1.344661,785.9,0.0,0.0,0.181818,785.9,1.0,0.0,1.0,0.0,0,20,3000.0,12,789.264325,0.319475,0.0,0,0,4,3,0
2396,12323.84536,989.32,0.0,989.32,1.0,0.0,0.090909,0.090909,0.0,0.0,0,2,18000.0,11,9542.247486,2540.084696,0.0,1,1,0,4,2
2397,552.464447,1866.81,0.0,1075.17,0.818182,791.64,0.666667,0.25,0.583333,0.0,0,35,3000.0,12,3158.4173,481.438547,0.111111,0,0,4,0,4
2398,495.16253,0.0,836.2705639999998,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,1,0,1000.0,12,639.722174,248.656446,0.0,0,3,3,1,3
2399,427.64211100000006,0.0,2563.705644,0.0,0.8888889999999999,0.0,0.0,0.0,0.0,0.8888889999999999,62,0,1200.0,9,2853.967334,146.976542,0.5,1,1,0,4,2
2400,1128.3831699999996,0.0,74.22288,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,2,0,1200.0,12,285.277888,300.062626,0.0,0,3,3,1,3
2401,952.952011,39.58,663.05871,39.58,1.0,0.0,0.083333,0.083333,0.0,0.083333,3,1,1800.0,12,1665.457998,204.226245,0.0,0,3,3,1,3
2402,1625.118547,2908.35,1029.560342,956.83,1.0,1951.52,0.916667,0.333333,0.75,0.166667,4,40,3500.0,12,763.750978,1125.042573,0.0,2,0,1,0,4
2403,2.422926,64.0,0.0,0.0,0.363636,64.0,0.333333,0.0,0.333333,0.0,0,4,4000.0,12,151.90137099999995,70.78109,0.333333,0,3,3,3,0
2404,5570.190127000002,1607.88,0.0,0.0,1.0,1607.88,1.0,0.0,1.0,0.0,0,84,13500.0,12,1583.411686,2216.638394,0.0,2,0,1,2,6
2405,884.2309779999998,0.0,611.76416,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,2,0,1200.0,12,883.943797,216.195821,0.0,0,3,3,1,3
2406,188.132508,515.88,0.0,79.0,1.0,436.88,0.833333,0.083333,0.75,0.0,0,14,2700.0,12,601.729266,194.534934,0.0,0,0,4,0,4
2407,1877.424948,170.07,0.0,118.2,1.0,51.87,0.166667,0.166667,0.166667,0.0,0,2,6000.0,6,248.81801,264.497515,0.0,0,3,3,1,3
2408,1406.388339,542.7,305.496366,542.7,1.0,0.0,0.333333,0.333333,0.0,0.166667,2,8,1600.0,12,505.060863,451.453969,0.0,0,3,3,1,3
2409,555.340226,621.03,0.0,534.33,1.0,86.7,0.416667,0.333333,0.166667,0.0,0,9,10500.0,12,347.749694,188.666431,0.0,0,3,3,1,3
2410,3027.570865,0.0,2081.583331,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,3,0,4500.0,12,1074.265678,883.685949,0.0,0,3,3,1,3
2411,7857.659056,1760.55,7418.467898999998,53.0,1.0,1707.55,1.0,0.083333,1.0,0.333333,9,142,15000.0,12,2114.977167,1942.656647,0.0,2,1,0,2,6
2412,2006.218006,4572.63,0.0,3484.5,1.0,1088.13,0.5,0.416667,0.25,0.0,0,28,6500.0,12,1670.202477,1842.365907,0.0,2,0,1,2,1
2413,1886.811282,146.73,3249.377014,146.73,1.0,0.0,0.166667,0.166667,0.0,0.416667,10,2,3000.0,12,2817.269516,523.086888,0.083333,1,1,0,1,3
2414,288.474257,1025.03,0.0,0.0,1.0,1025.03,1.0,0.0,1.0,0.0,0,67,2800.0,12,1148.4094630000004,183.177287,0.083333,0,0,4,0,4
2415,923.977036,0.0,6616.555691,0.0,1.0,0.0,0.0,0.0,0.0,0.416667,6,0,2500.0,12,5155.088326,320.494371,0.2,1,1,0,4,2
2416,1140.91813,0.0,1531.1767539999996,0.0,1.0,0.0,0.0,0.0,0.0,0.333333,6,0,1800.0,12,1336.452403,374.452534,0.0,0,3,3,1,3
2417,0.0,136.8,0.0,0.0,0.0,136.8,1.0,0.0,1.0,0.0,0,12,2700.0,12,127.99655,,0.0,0,0,4,3,0
2418,35.276551,22.48,0.0,22.48,1.0,0.0,0.083333,0.083333,0.0,0.0,0,1,7500.0,12,68.205028,200.03439,0.0,0,3,3,1,3
2419,897.8778070000002,1758.75,2557.126189,0.0,1.0,1758.75,0.583333,0.0,0.416667,0.416667,10,7,6000.0,12,3349.425019,243.137378,0.363636,1,1,0,0,4
2420,8.362878,234.0,0.0,0.0,1.0,234.0,1.0,0.0,1.0,0.0,0,12,1200.0,12,234.802293,180.364348,0.833333,0,0,4,0,4
2421,1276.491537,65.8,4422.783845,65.8,0.833333,0.0,0.166667,0.166667,0.0,0.5,6,2,2500.0,6,3533.025919,474.86117800000005,0.0,1,1,0,1,3
2422,762.921161,1214.55,399.600567,992.67,1.0,221.88,0.333333,0.166667,0.25,0.25,4,14,1500.0,12,1579.200728,314.347243,0.083333,0,3,3,1,3
2423,1664.334555,862.95,0.0,862.95,1.0,0.0,0.333333,0.333333,0.0,0.0,0,5,1900.0,12,987.668179,892.915026,0.0,0,3,3,1,3
2424,2173.970603,0.0,1192.786167,0.0,1.0,0.0,0.0,0.0,0.0,0.25,4,0,2400.0,12,445.866028,1043.148468,0.0,0,3,3,1,3
2425,1117.34082,474.96,0.0,0.0,1.0,474.96,1.0,0.0,1.0,0.0,0,12,1000.0,12,609.8372009999998,3449.632561,0.0,0,0,4,0,4
2426,1307.177673,0.0,435.240217,0.0,1.0,0.0,0.0,0.0,0.0,0.25,3,0,3000.0,12,857.062706,375.080858,0.0,0,3,3,1,3
2427,1132.615315,136.19,0.0,136.19,1.0,0.0,0.166667,0.166667,0.0,0.0,0,2,5100.0,12,346.986446,407.889131,0.0,0,3,3,1,3
2428,1283.280303,0.0,5790.59647,0.0,0.777778,0.0,0.0,0.0,0.0,0.666667,17,0,3000.0,9,4073.172497,270.257736,0.0,1,1,0,4,2
2429,5825.470945,633.11,1249.383941,0.0,1.0,633.11,0.25,0.0,0.166667,0.666667,10,32,6700.0,12,1697.035816,1817.190813,0.0,1,1,0,4,2
2430,5868.206909,911.56,5761.320083,683.0,1.0,228.56,0.833333,0.666667,0.75,0.833333,45,45,9000.0,12,1068.2122060000004,1894.826566,0.0,1,1,0,4,2
2431,314.675322,1310.9,0.0,838.76,1.0,472.14,1.0,0.916667,1.0,0.0,0,35,10000.0,12,1425.2566,203.356235,0.0,2,0,1,0,1
2432,750.070967,311.2,0.0,311.2,1.0,0.0,0.166667,0.166667,0.0,0.0,0,4,1000.0,12,544.179931,181.243059,0.0,0,3,3,1,3
2433,2613.063331,0.0,1695.629234,0.0,1.0,0.0,0.0,0.0,0.0,0.75,18,0,3000.0,12,710.063755,732.7471429999998,0.0,1,1,0,4,2
2434,3122.171879,974.3,189.408446,712.3,1.0,262.0,0.75,0.583333,0.416667,0.416667,5,21,3000.0,12,1520.760286,2019.977973,0.0,0,0,1,0,1
2435,757.470201,118.7,1520.641388,0.0,1.0,118.7,0.5,0.0,0.5,0.166667,4,12,2000.0,12,305.892501,211.984193,0.083333,0,3,3,1,3
2436,226.35396,2455.75,0.0,2230.75,0.909091,225.0,0.75,0.666667,0.25,0.0,0,17,6000.0,12,1999.316204,162.122511,0.727273,0,0,1,0,1
2437,343.966223,3927.12,0.0,0.0,1.0,3927.12,1.0,0.0,1.0,0.0,0,34,5500.0,12,3626.983417,198.454649,0.333333,2,0,4,0,4
2438,1057.5850710000002,1008.3,0.0,1008.3,1.0,0.0,0.916667,0.916667,0.0,0.0,0,15,1200.0,12,1083.253347,416.746641,0.0,0,0,1,0,1
2439,8315.894044,8391.55,0.0,0.0,1.0,8391.55,1.0,0.0,1.0,0.0,0,199,8500.0,12,6322.388249000001,7912.050279000001,0.0,2,2,2,2,6
2440,887.090835,4349.38,0.0,4026.08,1.0,323.3,0.833333,0.666667,0.583333,0.0,0,31,3000.0,12,4388.029841,237.336329,0.083333,2,0,1,2,1
2441,25.615441,146.5,0.0,146.5,0.545455,0.0,0.416667,0.416667,0.0,0.0,0,5,500.0,12,287.2880120000001,142.251239,0.0,0,3,3,3,0
2442,549.915249,1556.66,0.0,912.7,1.0,643.96,1.0,1.0,1.0,0.0,0,41,11000.0,12,2285.324243,178.691151,0.0,2,0,1,2,1
2443,2386.932058,861.79,457.699229,181.81,1.0,679.98,0.333333,0.166667,0.166667,0.083333,1,7,6000.0,12,6532.686986,634.388953,0.083333,0,3,3,1,3
2444,5256.69533,188.6,1934.418697,188.6,1.0,0.0,0.083333,0.083333,0.0,0.333333,4,1,9000.0,12,1421.954639,1452.249653,0.0,1,1,0,1,3
2445,4496.709257,945.26,0.0,945.26,1.0,0.0,0.25,0.25,0.0,0.0,0,4,9500.0,12,1149.199704,1093.331983,0.0,0,3,3,1,3
2446,160.87381399999995,480.0,0.0,480.0,0.666667,0.0,0.666667,0.666667,0.0,0.0,0,8,1500.0,6,38.770699,86.542118,0.0,0,3,3,3,0
2447,531.349404,1599.02,0.0,817.8,1.0,781.22,1.0,0.25,1.0,0.0,0,46,8000.0,12,1369.654983,200.078137,0.0,2,0,4,0,4
2448,304.664917,2601.67,0.0,2508.57,1.0,93.1,0.666667,0.583333,0.083333,0.0,0,18,4000.0,12,2875.007088,150.184354,0.166667,0,0,1,0,1
2449,201.463946,2364.85,0.0,2364.85,1.0,0.0,1.0,1.0,0.0,0.0,0,13,5000.0,12,1883.762278,134.457412,0.444444,2,0,1,0,1
2450,1375.845223,0.0,112.680045,0.0,1.0,0.0,0.0,0.0,0.0,0.25,3,0,1500.0,12,306.606914,736.789619,0.0,0,3,3,1,3
2451,14.731998,121.5,0.0,0.0,0.818182,121.5,0.818182,0.0,0.818182,0.0,0,9,4000.0,11,137.148597,125.135021,0.0,0,0,4,0,4
2452,28.719231,171.0,0.0,66.5,0.571429,104.5,0.571429,0.14285699999999998,0.285714,0.0,0,4,1500.0,7,88.029232,100.579304,0.5,0,3,3,3,0
2453,1589.083369,0.0,1527.089071,0.0,1.0,0.0,0.0,0.0,0.0,0.428571,4,0,2000.0,7,287.350882,411.733393,0.0,1,3,3,1,3
2454,216.716507,0.0,810.792285,0.0,1.0,0.0,0.0,0.0,0.0,0.25,3,0,1800.0,12,1308.537026,94.70744,0.25,0,3,3,1,3
2455,1301.813081,0.0,101.766866,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,1,0,1400.0,12,401.389799,418.773876,0.0,0,3,3,1,3
2456,1.864427,0.0,93.468447,0.0,0.090909,0.0,0.0,0.0,0.0,0.083333,1,0,1800.0,12,0.0,,0.0,0,3,3,3,0
2457,636.142309,4659.65,0.0,3377.15,1.0,1282.5,1.0,0.916667,0.666667,0.0,0,46,6000.0,12,4622.217377,230.46479700000003,0.25,2,0,1,2,1
2458,1723.733705,0.0,1043.260997,0.0,1.0,0.0,0.0,0.0,0.0,0.333333,5,0,2200.0,12,428.244891,574.800789,0.0,0,3,3,1,3
2459,1037.653522,584.4,0.0,0.0,1.0,584.4,1.0,0.0,1.0,0.0,0,12,1200.0,12,572.911937,519.80399,0.0,0,0,4,0,4
2460,493.243274,1180.68,0.0,1180.68,1.0,0.0,0.333333,0.333333,0.0,0.0,0,4,1500.0,12,948.216919,203.172759,0.0,0,3,3,1,3
2461,65.11995,898.64,0.0,470.2,0.636364,428.44,0.416667,0.25,0.25,0.0,0,13,2500.0,12,672.702547,179.114318,0.6,0,3,3,3,0
2462,2847.472954,0.0,3800.293424,0.0,1.0,0.0,0.0,0.0,0.0,0.583333,16,0,4000.0,12,4869.842863,1078.106633,0.083333,1,1,0,4,2
2463,1518.339584,1435.79,0.0,762.12,1.0,673.67,0.916667,0.333333,0.75,0.0,0,27,1500.0,12,1075.6862609999996,1136.154471,0.0,0,0,4,0,4
2464,963.572006,2210.97,0.0,1741.3,1.0,469.67,1.0,1.0,0.416667,0.0,0,50,9500.0,12,2946.752322,345.15359,0.0,2,0,1,2,1
2465,158.657744,752.0,0.0,752.0,0.909091,0.0,0.25,0.25,0.0,0.0,0,4,2500.0,12,865.171658,161.710712,0.0,0,3,3,1,3
2466,2648.784405,6697.57,0.0,5281.17,1.0,1416.4,0.916667,0.916667,1.0,0.0,0,65,8200.0,12,2984.80545,678.7319190000002,0.0,2,2,1,2,6
2467,134.238558,420.0,0.0,287.0,1.0,133.0,0.583333,0.083333,0.416667,0.0,0,7,7500.0,12,519.436959,190.475641,0.0,0,3,4,0,4
2468,961.369596,0.0,1124.2844619999996,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,2,0,1200.0,12,275.73187,564.587643,0.0,0,3,3,1,3
2469,12.784443,94.71,0.0,0.0,0.625,94.71,0.875,0.0,0.75,0.0,0,7,1500.0,8,144.041664,78.033738,0.0,0,0,4,0,4
2470,535.927055,0.0,562.957567,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,2,0,1200.0,12,598.9245950000002,306.059548,0.0,0,3,3,1,3
2471,2989.558429,0.0,4172.785661,0.0,1.0,0.0,0.0,0.0,0.0,0.583333,15,0,6000.0,12,894.9367070000002,1083.032123,0.0,1,1,0,4,2
2472,1557.750089,283.6,0.0,204.27,1.0,79.33,0.25,0.125,0.125,0.0,0,2,5000.0,8,424.829757,282.152847,0.0,0,3,3,1,3
2473,56.837819,584.34,0.0,584.34,0.727273,0.0,0.5,0.5,0.0,0.0,0,8,9500.0,12,1074.374998,128.896127,0.1,0,3,3,3,1
2474,1689.238956,261.89,0.0,139.19,1.0,122.7,0.416667,0.083333,0.333333,0.0,0,7,1700.0,12,309.348573,1196.937133,0.0,0,3,3,1,3
2475,48.242289,470.69,0.0,57.0,0.727273,413.69,0.416667,0.083333,0.333333,0.0,0,5,18000.0,12,746.951133,156.812691,0.416667,0,0,3,3,0
2476,1327.775159,534.93,114.667852,0.0,1.0,534.93,1.0,0.0,1.0,0.083333,1,38,1500.0,12,578.744266,400.735862,0.0,0,0,4,0,4
2477,76.096025,71.22,0.0,0.0,0.909091,71.22,0.25,0.0,0.25,0.0,0,3,1500.0,12,216.059115,159.47891299999995,0.0,0,3,3,1,3
2478,374.405467,1034.4,0.0,249.0,0.636364,785.4,0.5,0.166667,0.416667,0.0,0,11,1200.0,12,1905.378315,174.443043,0.0,0,3,3,3,0
2479,2554.525229,6186.77,1898.690655,6099.08,1.0,87.69,0.916667,0.75,0.25,0.083333,1,38,10950.0,12,11198.92613,608.3688599999998,0.083333,2,2,1,2,6
2480,2096.451649,165.29,2359.624627,165.29,1.0,0.0,0.222222,0.222222,0.0,0.222222,6,3,2500.0,9,453.341203,476.869478,0.0,0,3,3,1,3
2481,2233.074041,445.2,0.0,445.2,1.0,0.0,0.166667,0.166667,0.0,0.0,0,4,8000.0,12,1042.991769,579.587654,0.0,0,3,3,1,3
2482,25.192974,764.64,0.0,0.0,0.545455,764.64,1.0,0.0,1.0,0.0,0,12,4000.0,12,1074.956132,88.325372,0.545455,0,0,4,0,4
2483,177.592802,1471.55,0.0,1471.55,1.0,0.0,1.0,1.0,0.0,0.0,0,25,25000.0,12,1389.167981,262.826661,0.916667,2,0,1,2,1
2484,778.393346,1854.3,0.0,174.4,1.0,1679.9,1.0,0.083333,1.0,0.0,0,26,1200.0,12,844.459124,717.606248,0.166667,0,0,4,0,4
2485,55.039565,571.52,0.0,0.0,1.0,571.52,1.0,0.0,1.0,0.0,0,44,3000.0,12,596.54897,176.777412,1.0,0,0,4,0,4
2486,0.0,271.56,0.0,0.0,0.0,271.56,1.0,0.0,1.0,0.0,0,12,2000.0,12,282.699746,,0.0,0,0,4,3,0
2487,2551.808695,179.9,196.095144,179.9,1.0,0.0,0.25,0.25,0.0,0.166667,3,7,3000.0,12,586.174437,924.177666,0.0,0,3,3,1,3
2488,1459.518449,393.82,0.0,134.07,1.0,259.75,0.916667,0.25,0.833333,0.0,0,35,1500.0,12,438.601342,848.3838900000002,0.0,0,0,4,0,4
2489,1967.640068,264.8,4954.137879999998,230.0,0.909091,34.8,0.166667,0.083333,0.083333,0.583333,26,2,5000.0,12,516.105446,505.521704,0.0,1,1,0,4,2
2490,1413.006634,1678.69,392.356874,1528.69,1.0,150.0,0.5,0.166667,0.333333,0.083333,1,8,1800.0,12,2308.4565620000008,510.627017,0.083333,0,3,3,1,3
2491,2224.000236,2276.41,628.841571,1787.77,1.0,488.64,0.833333,0.5,0.666667,0.333333,6,39,4500.0,12,3755.786767,685.860574,0.0,2,0,1,0,1
2492,229.461086,3669.72,0.0,3669.72,1.0,0.0,1.0,1.0,0.0,0.0,0,26,13000.0,12,3512.263933,217.919829,1.0,2,0,1,2,1
2493,447.941813,1907.2,0.0,0.0,1.0,1907.2,0.833333,0.0,0.833333,0.0,0,10,9500.0,12,2111.91778,170.572744,0.0,0,0,4,0,4
2494,35.550618,458.15,0.0,0.0,1.0,458.15,1.0,0.0,0.909091,0.0,0,22,1000.0,11,402.170167,158.977495,0.666667,0,0,4,0,4
2495,7.167028,99.0,0.0,99.0,0.363636,0.0,0.333333,0.333333,0.0,0.0,0,4,6000.0,12,196.556706,85.643203,0.0,0,3,3,3,0
2496,384.803407,549.0,0.0,291.0,1.0,258.0,0.5,0.083333,0.416667,0.0,0,9,1000.0,12,569.597465,610.732047,0.0,0,3,4,1,3
2497,1222.164025,0.0,2397.676198,0.0,1.0,0.0,0.0,0.0,0.0,0.416667,10,0,3000.0,12,385.290048,473.106541,0.0,1,3,3,1,3
2498,1716.340133,184.23,0.0,0.0,1.0,184.23,1.0,0.0,1.0,0.0,0,13,1700.0,12,510.451516,833.346049,0.0,0,0,4,0,4
2499,14.775035,80.44,0.0,0.0,1.0,80.44,0.333333,0.0,0.333333,0.0,0,4,3000.0,12,137.217255,81.263818,0.083333,0,3,3,1,3
2500,126.121035,590.0,0.0,590.0,0.454545,0.0,0.083333,0.083333,0.0,0.0,0,1,2500.0,12,1471.72027,156.326043,0.0,0,3,3,3,0
2501,3551.355769,1283.65,883.345734,729.65,1.0,554.0,0.833333,0.166667,0.666667,0.166667,4,17,5500.0,12,2244.998109,921.910684,0.0,0,0,4,0,4
2502,410.021801,1438.76,0.0,1060.66,0.636364,378.1,0.583333,0.5,0.333333,0.0,0,24,3000.0,12,424.595959,258.959313,0.0,0,0,3,0,1
2503,1253.764799,666.98,0.0,666.98,1.0,0.0,0.916667,0.916667,0.0,0.0,0,12,2400.0,12,3038.416025,1276.724682,0.083333,0,0,1,0,1
2504,1475.871356,826.77,0.0,664.21,1.0,162.56,1.0,1.0,0.333333,0.0,0,18,1500.0,12,1182.627097,1332.067827,0.0,0,0,1,0,1
2505,49.032869,360.96,0.0,0.0,1.0,360.96,1.0,0.0,0.875,0.0,0,8,1000.0,8,321.694432,133.81955200000002,0.285714,0,0,4,0,4
2506,3803.969016,0.0,2459.2599170000008,0.0,1.0,0.0,0.0,0.0,0.0,0.727273,26,0,5000.0,11,1825.349955,1026.0174,0.0,1,1,0,4,2
2507,870.774939,169.03,432.747965,20.0,1.0,149.03,0.666667,0.083333,0.5,0.083333,1,8,5000.0,12,444.462463,309.646636,0.0,0,0,4,0,4
2508,2369.851759,9934.93,0.0,8500.67,1.0,1434.26,1.0,0.833333,1.0,0.0,0,91,10000.0,12,3670.569073,617.994101,0.0,2,2,1,2,6
2509,699.712899,0.0,1244.774872,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,31,0,1500.0,12,1619.875345,2807.621139,0.090909,1,1,0,1,3
2510,2583.654027,667.39,389.261392,214.53,0.909091,452.86,0.636364,0.181818,0.545455,0.181818,6,12,6000.0,11,572.759229,883.6187869999999,0.0,0,0,4,0,4
2511,673.592238,2199.62,0.0,303.56,1.0,1896.06,1.0,0.25,1.0,0.0,0,32,3000.0,12,2377.36405,172.18514299999995,0.0,2,0,4,0,4
2512,4526.591303,1806.5,4354.491196,976.5,1.0,830.0,0.5,0.416667,0.166667,0.333333,5,11,9000.0,12,1329.600846,947.556185,0.0,1,1,0,4,2
2513,907.680311,0.0,159.33346699999996,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,1,0,1200.0,12,1368.734996,229.658625,0.0,0,3,3,1,3
2514,371.527312,0.0,1465.407927,0.0,0.333333,0.0,0.0,0.0,0.0,0.166667,5,0,1500.0,6,0.0,,0.0,0,3,3,3,0
2515,361.67015,561.68,0.0,214.0,1.0,347.68,1.0,0.166667,0.916667,0.0,0,14,1500.0,12,252.66452200000003,200.793531,0.0,0,0,4,0,4
2516,252.359096,2487.0,0.0,0.0,1.0,2487.0,1.0,0.0,1.0,0.0,0,12,450.0,12,2347.418943,2621.829478,0.166667,0,0,4,0,4
2517,11.725408,178.0,0.0,178.0,0.181818,0.0,0.083333,0.083333,0.0,0.0,0,1,1500.0,12,1024.466785,85.691487,0.0,0,3,3,3,0
2518,1399.729932,0.0,1967.782148,0.0,1.0,0.0,0.0,0.0,0.0,0.333333,5,0,3000.0,12,712.803089,316.4619160000001,0.0,0,3,3,1,3
2519,2291.684027,4983.93,0.0,4065.93,1.0,918.0,0.916667,0.75,0.583333,0.0,0,33,6500.0,12,1149.746347,624.9173059999998,0.0,2,0,1,2,1
2520,1728.275923,628.56,0.0,0.0,1.0,628.56,1.0,0.0,1.0,0.0,0,24,6000.0,12,1217.960916,440.321862,0.0,0,0,4,0,4
2521,169.850339,1693.03,0.0,39.0,1.0,1654.03,1.0,0.083333,0.916667,0.0,0,15,4000.0,12,1382.622524,181.773223,0.454545,0,0,4,0,4
2522,3789.302616,49.98,0.0,0.0,1.0,49.98,0.166667,0.0,0.166667,0.0,0,3,8500.0,12,1046.9383269999996,1131.579706,0.0,0,3,3,1,3
2523,13.648487,146.46,0.0,0.0,0.636364,146.46,0.5,0.0,0.416667,0.0,0,6,4000.0,12,152.571678,159.678414,0.428571,0,3,4,3,0
2524,5312.289573,399.92,7412.140941,289.0,1.0,110.92,0.25,0.083333,0.25,0.583333,19,10,7500.0,12,13817.5638,6729.203906000002,0.083333,1,1,0,4,2
2525,706.132889,897.86,586.268966,714.52,1.0,183.34,0.916667,0.333333,0.916667,0.25,3,18,1200.0,12,972.358048,184.524376,0.0,0,0,4,0,4
2526,5523.175617,0.0,4104.980885,0.0,0.8888889999999999,0.0,0.0,0.0,0.0,0.555556,5,0,6500.0,9,4355.053996,1018.17216,0.0,1,1,0,4,2
2527,25.302553,176.25,0.0,0.0,0.714286,176.25,0.714286,0.0,0.571429,0.0,0,5,1500.0,7,191.78069,99.580177,0.0,0,3,4,3,4
2528,1646.715644,2720.68,0.0,2580.19,1.0,140.49,1.0,0.833333,0.666667,0.0,0,49,5000.0,12,2800.406648,357.591488,0.0,2,0,1,2,1
2529,1747.876077,0.0,2774.385866,0.0,1.0,0.0,0.0,0.0,0.0,0.25,7,0,3000.0,12,495.398338,379.91166,0.0,1,3,3,1,3
