,customer_id,balance_account,purchases_amount,paid_advance,full_purchases,balance_frequency_update,installments,purchases_frequency,full_purchases_frequency,purchases_installments_frequency,cash_advance_frequency,nr_cash_advances,nr_purchases,credit_limit,fixed_rate_period,payments,min_payments,full_payment_prc
1786,7mR0slmqkU98S1ho,987.584177,0.0,185.647722,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,2.0,0.0,1200.0,12.0,448.68922,251.520629,0.0
1787,FrnF1NeTXBCeHaGT,120.658015,349.12,0.0,349.12,1.0,0.0,0.25,0.25,0.0,0.0,0.0,4.0,2700.0,12.0,383.414493,163.463142,0.0
1788,HY3qITBV7LlKfete,181.275057,192.23,1209.77251,192.23,0.4,0.0,0.3,0.3,0.0,0.3,10.0,5.0,2000.0,10.0,1088.224155,138.292112,0.0
1789,7aMki6zTR2Zbbu2d,1872.926275,766.61,1017.120578,766.61,1.0,0.0,0.833333,0.833333,0.0,0.25,5.0,12.0,2300.0,12.0,0.0,574.6393592376721,0.0
1790,HGTg2C0sCIvps0fe,438.5501440000001,3647.61,0.0,3403.79,1.0,243.82,1.0,1.0,0.916667,0.0,0.0,65.0,7500.0,12.0,3130.109064,172.078686,0.25
1791,ySnsfoaB0kcXGPwR,4025.646358,0.0,1189.4186949999996,0.0,1.0,0.0,0.0,0.0,0.0,0.25,3.0,0.0,5650.0,12.0,1138.104685,1210.7782539999996,0.0
1792,VeXgSQ2pbhXMWSIu,3421.5478,36.0,19.042417,0.0,1.0,36.0,0.083333,0.0,0.083333,0.083333,1.0,1.0,3500.0,12.0,404.993426,10849.43809,0.0
1793,wN4hLIC1gS3pAR0b,1066.830615,509.94,0.0,0.0,1.0,509.94,1.0,0.0,1.0,0.0,0.0,27.0,1000.0,12.0,812.018361,1361.687384,0.0
1794,FtplgY7RWL6ZRHgD,379.767959,493.5,0.0,493.5,1.0,0.0,0.25,0.25,0.0,0.0,0.0,3.0,4000.0,12.0,3308.04995,3396.3561560000007,0.272727
1795,rN902ejBYiD0hPCP,1492.039988,4106.15,734.816479,2688.46,1.0,1417.69,0.333333,0.25,0.416667,0.083333,1.0,50.0,12000.0,12.0,9678.173119,606.899183,0.5
1796,Xc2yLGjIzWmEA1ph,9601.071318,238.34,4809.11955,0.0,1.0,238.34,0.833333,0.0,0.833333,1.0,8.0,5.0,15000.0,6.0,1194.510762,1206.257247,0.0
1797,7p2d4wFWXQDz1r94,993.027484,0.0,1586.612256,0.0,1.0,0.0,0.0,0.0,0.0,0.333333,19.0,0.0,1200.0,12.0,2185.377456,444.684235,0.090909
1798,ktb9sOIrwEZTinn4,12.472571,87.67,0.0,87.67,0.727273,0.0,0.083333,0.083333,0.0,0.0,0.0,5.0,2000.0,12.0,123.304221,86.6785,0.0
1799,brgjOIv0y6mUqCi0,371.866448,2825.85,0.0,2506.84,1.0,319.01,0.75,0.75,0.5,0.0,0.0,24.0,10000.0,12.0,2137.437449,233.649807,0.25
1800,AXAl8ufBQtbWI0T1,1438.46998,0.0,88.409075,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,1.0,0.0,1500.0,12.0,298.435921,366.90327,0.0
1801,4deDljgi9gOkfdgY,409.194212,1213.23,1751.419465,1213.23,0.545455,0.0,0.25,0.25,0.0,0.416667,8.0,9.0,6000.0,12.0,5997.800728,178.41683799999996,0.0
1802,xXzXP5nVN4R0mCHI,1073.370435,824.77,1214.495468,377.81,0.818182,446.96,0.666667,0.416667,0.5,0.333333,6.0,25.0,1800.0,12.0,534.728641,892.117717,0.0
1803,Yb9IVFGwQ5x49FZT,67.72881,869.48,0.0,685.79,1.0,183.69,0.916667,0.833333,0.666667,0.0,0.0,20.0,3000.0,12.0,824.5577969999998,175.23939199999995,0.75
1804,353eN2wfBH4Q7i19,2502.264409,0.0,2368.8726420000007,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,2.0,0.0,10000.0,12.0,541.3089809999999,724.956358,0.0
1805,tP0MQGB6M4Y2IgaE,3625.218146,313.27,668.468743,313.27,1.0,0.0,0.25,0.25,0.0,0.416667,5.0,4.0,4000.0,12.0,0.0,7688.351993916993,0.0
1806,U5UREKWXzJqizdVB,1441.591027,222.44,0.0,0.0,1.0,222.44,0.666667,0.0,0.666667,0.0,0.0,8.0,1500.0,12.0,622.574342,828.47697,0.0
1807,UYVWkT2jqPmE8GL2,2740.65886,0.0,3915.423824,0.0,0.857143,0.0,0.0,0.0,0.0,0.285714,5.0,0.0,4000.0,7.0,326.001211,740.016026,0.0
1808,JAuEUGd8yNI8WA3u,61.159113,981.49,0.0,381.49,0.818182,600.0,0.916667,0.833333,0.333333,0.0,0.0,21.0,7000.0,12.0,873.2411460000002,85.160646,0.4
1809,12AlZdv8pYJMouzI,151.467852,1554.52,231.721336,1229.02,0.75,325.5,0.75,0.75,0.625,0.125,1.0,27.0,1000.0,8.0,2224.113144,136.729435,1.0
1810,d9FWml7eJUkpXAqB,87.462633,0.0,1251.696029,0.0,0.454545,0.0,0.0,0.0,0.0,0.083333,1.0,0.0,2000.0,12.0,2678.249487,114.91159,0.333333
1811,U0Vvxf9iDj2Wqigj,69.945524,41.4,0.0,0.0,0.909091,41.4,0.333333,0.0,0.333333,0.0,0.0,4.0,1200.0,12.0,147.786034,162.510564,0.0
1812,dA7MoeOi4QBfPus6,6.955591,630.42,0.0,342.53,0.454545,287.89,1.0,1.0,1.0,0.0,0.0,31.0,4000.0,12.0,671.281725,47.609315,0.1
1813,NPfYPTeB98OFxs2t,677.188172,3777.59,329.214459,3777.59,0.909091,0.0,0.818182,0.818182,0.0,0.181818,3.0,28.0,4000.0,11.0,5499.745992,261.247523,0.090909
1814,HJVKUMTUvh2Ubdld,1079.4625130000004,389.21,190.643054,50.0,1.0,339.21,0.916667,0.083333,0.916667,0.166667,2.0,12.0,1200.0,12.0,716.007476,804.760271,0.0
1815,y3bI7RMy5sUlu5sV,1.4117540000000002,19.9,0.0,0.0,0.2,19.9,0.2,0.0,0.1,0.0,0.0,2.0,6500.0,10.0,49.622958,48.782575,0.5
1816,OqLlRGLUYwDXiAEH,3287.231954,0.0,3190.532048,0.0,1.0,0.0,0.0,0.0,0.0,0.25,3.0,0.0,8500.0,12.0,1339.9697,880.459505,0.0
1817,U7A35iwNR9weVaHN,386.6865,0.0,290.592428,0.0,1.0,0.0,0.0,0.0,0.0,0.333333,7.0,0.0,500.0,12.0,617.799081,203.241132,0.083333
1818,VvJoLLjoB712EBHG,1594.994317,667.0,1880.647102,569.0,0.875,98.0,0.875,0.125,0.75,0.5,5.0,8.0,2500.0,8.0,248.746263,455.027879,0.0
1819,oACAPdIon5MSlLmg,86.694598,0.0,465.455995,0.0,0.5,0.0,0.0,0.0,0.0,0.1,1.0,0.0,1500.0,10.0,543.82992,64.977254,0.0
1820,MSJJltDiwGwqmYtc,0.0,393.29,0.0,45.65,0.0,347.64,1.0,0.083333,1.0,0.0,0.0,13.0,1000.0,12.0,0.0,138.52503538979562,0.0
1821,DO3FKEslyBUdwfr8,3160.087236,0.0,757.003109,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,1.0,0.0,8000.0,12.0,744.90895,715.509134,0.0
1822,tpI2CZShL5D63STy,234.16953,819.15,0.0,774.15,0.727273,45.0,0.25,0.166667,0.083333,0.0,0.0,6.0,5000.0,12.0,1077.230161,179.963067,0.0
1823,MjYXP3DpxsedfGjz,1267.0541859999996,0.0,1253.614385,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,8.0,0.0,1500.0,12.0,209.297618,470.721288,0.0
1824,KlJ99BheI4JVJwjO,1989.072228,504.35,0.0,166.0,1.0,338.35,0.666667,0.083333,0.583333,0.0,0.0,9.0,13000.0,12.0,1720.837373,744.613395,0.0
1825,q3xC7htQD6Y47TbS,2.777589,0.0,135.339466,0.0,0.090909,0.0,0.0,0.0,0.0,0.083333,1.0,0.0,3000.0,12.0,0.0,51.32038178591048,0.0
1826,tWq3jcAlJI8E6cwr,6856.045926000002,262.1,3053.777459,262.1,1.0,0.0,0.166667,0.166667,0.0,0.333333,13.0,5.0,13000.0,12.0,1629.239381,1998.044046,0.0
1827,OIwAp0pGNT5B19y8,1089.6969789999996,349.04,1477.68366,0.0,0.833333,349.04,0.666667,0.0,0.5,0.333333,4.0,7.0,1500.0,6.0,231.019657,851.11955,0.0
1828,gRTnHWTGXeLU4BYi,70.954998,616.67,0.0,0.0,0.818182,616.67,0.583333,0.0,0.5,0.0,0.0,7.0,500.0,12.0,688.541249,653.219376,0.0
1829,94VwRpa2YITMKDir,8.286935,125.0,0.0,0.0,0.727273,125.0,0.833333,0.0,0.75,0.0,0.0,10.0,3000.0,12.0,125.140043,82.820029,0.2
1830,wqJ6a7Q99J9K41EF,1575.327024,0.0,1903.985872,0.0,1.0,0.0,0.0,0.0,0.0,0.75,21.0,0.0,3500.0,12.0,628.807815,323.958821,0.0
1831,Y5khkODAzqz453X5,116.036232,138.8,413.247771,138.8,0.727273,0.0,0.181818,0.181818,0.0,0.181818,2.0,3.0,1500.0,11.0,317.583796,86.807982,0.1
1832,ZWyOlSXj6Eh6SEjl,25.688852,103.32,0.0,0.0,1.0,103.32,1.0,0.0,0.833333,0.0,0.0,6.0,1500.0,6.0,74.507521,88.875754,0.5
1833,PTTTnpcklP37Zav8,324.334482,0.0,530.1882019999998,0.0,0.8888889999999999,0.0,0.0,0.0,0.0,0.333333,7.0,0.0,500.0,9.0,234.651005,128.759514,0.0
1834,Am4o6vMVTKHYISs1,32.229139,145.85,0.0,0.0,0.727273,145.85,0.583333,0.0,0.583333,0.0,0.0,7.0,1000.0,12.0,263.681773,130.725349,0.125
1835,J3s1rWNVtWzp18Dm,5172.929286,3030.33,5573.357964,715.29,1.0,2315.04,1.0,0.5,1.0,0.583333,21.0,22.0,7500.0,12.0,10141.66717,1734.593075,0.0
1836,65jyRNIkBc8PL2mE,25.201833,609.01,0.0,0.0,0.454545,609.01,1.0,0.0,1.0,0.0,0.0,50.0,3000.0,12.0,513.138281,44.804433,0.181818
1837,EeYAKf5y6nYnhi4s,1420.676352,1379.12,346.104638,420.54,1.0,958.58,0.916667,0.25,0.916667,0.333333,5.0,26.0,1500.0,12.0,1439.44004,1159.79285,0.0
1838,tfjFcJTwIDLs9jri,3531.167073,797.5,5273.226918,577.83,0.9,219.67,0.7,0.4,0.5,0.9,33.0,21.0,4000.0,10.0,2979.5467,3052.080103,0.0
1839,DBAaae3uFN66Flzd,1956.708852,1351.68,94.976442,903.4,1.0,448.28,0.833333,0.416667,0.583333,0.083333,1.0,19.0,2500.0,12.0,1240.372707,443.579192,0.0
1840,3qL9OBgRlA0J65Qm,91.669248,737.65,0.0,0.0,0.833333,737.65,0.833333,0.0,0.666667,0.0,0.0,5.0,2500.0,6.0,664.387148,86.535841,1.0
1841,WzqSEGoWLveUm6R7,43.087983,133.0,0.0,133.0,0.571429,0.0,0.14285699999999998,0.14285699999999998,0.0,0.0,0.0,1.0,3000.0,7.0,189.248952,96.858626,0.0
1842,5Wstnd0fTbeok8Ed,2.175751,0.0,136.662804,0.0,0.454545,0.0,0.0,0.0,0.0,0.083333,1.0,0.0,3000.0,12.0,278.731912,56.68675500000001,0.2
1843,v9QxesPJ1HwZSgQu,1482.235539,14604.87,0.0,2475.93,1.0,12128.94,1.0,0.583333,1.0,0.0,0.0,219.0,15500.0,12.0,14462.63056,340.71780099999995,1.0
1844,TWvQkfDQnhuPIz5Y,294.381106,828.0,0.0,0.0,1.0,828.0,0.6,0.0,0.5,0.0,0.0,6.0,1000.0,10.0,542.108571,203.364386,0.125
1845,DSjDQSHIRkkqIgQP,306.460387,0.0,191.834575,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,1.0,0.0,7000.0,12.0,577.9627889999998,171.80963400000005,0.083333
1846,YoWHAXIXcbz4Ulhv,4.924829,65.97,0.0,0.0,0.272727,65.97,0.25,0.0,0.166667,0.0,0.0,3.0,4000.0,12.0,178.11004,174.504822,1.0
1847,WGoUNcIHMl7CdJvV,1919.443036,0.0,5427.830151,0.0,1.0,0.0,0.0,0.0,0.0,0.333333,7.0,0.0,5500.0,12.0,2936.557193,626.771938,0.0
1848,A9NA4Owatangn8Pv,13.07784,69.5,0.0,69.5,0.454545,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,400.0,12.0,98.275388,62.529499,0.1
1849,Cja41FPBNZZlbb2u,964.386954,0.0,1852.449594,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,4.0,0.0,3200.0,12.0,5586.40448,5766.252183,0.166667
1850,hsv5awQ7oxSTBZ1u,1428.265873,1490.63,5411.208676,1411.88,1.0,78.75,0.416667,0.333333,0.166667,0.333333,10.0,19.0,5250.0,12.0,4644.297034,456.049907,0.166667
1851,VA1wmVoBpilBSRGb,4.598902,51.16,0.0,0.0,0.363636,51.16,0.166667,0.0,0.083333,0.0,0.0,2.0,3000.0,12.0,160.554337,166.87915700000005,1.0
1852,gG6zNUKj5YNyIhBQ,83.258534,41.4,0.0,11.9,1.0,29.5,0.25,0.083333,0.166667,0.0,0.0,3.0,2700.0,12.0,157.22524099999995,163.317598,0.0
1853,pJetYBABKTWt9kio,135.119023,222.0,0.0,0.0,1.0,222.0,1.0,0.0,1.0,0.0,0.0,12.0,1700.0,12.0,147.64626299999995,169.332847,0.0
1854,3gY6iVwjUHcEIAv6,75.520764,210.48,0.0,0.0,1.0,210.48,1.0,0.0,0.875,0.0,0.0,8.0,1000.0,8.0,81.986811,108.030031,0.0
1855,EqTbrQjy5KRz5Vx0,517.118528,280.24,1295.246094,280.24,0.5,0.0,0.125,0.125,0.0,0.25,2.0,2.0,11000.0,8.0,6684.559773,77.662523,0.0
1856,mAe8AmZZncOo3iGv,1112.915657,13.0,256.944059,13.0,1.0,0.0,0.083333,0.083333,0.0,0.25,5.0,1.0,1500.0,12.0,396.056561,308.3569990000001,0.0
1857,kRHZ37pYfmRfIAl1,1177.125233,8190.9,0.0,6949.66,1.0,1241.24,1.0,0.916667,0.5,0.0,0.0,56.0,5000.0,12.0,7007.797351,354.703333,0.416667
1858,zyNabCvDd8emGvQf,11.918653,276.79,0.0,276.79,0.1,0.0,0.1,0.1,0.0,0.0,0.0,3.0,3000.0,10.0,0.0,107.20413000082796,0.0
1859,SRc1vhN18vBnM8xL,837.631184,0.0,867.9281810000001,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,1.0,0.0,1000.0,12.0,47.1444,5413.385529,0.0
1860,ezlviQov1FxZdF1i,27.533451,187.5,0.0,0.0,0.909091,187.5,0.5,0.0,0.416667,0.0,0.0,6.0,2000.0,12.0,280.02494,137.46898000000002,0.333333
1861,DTHwQZqrZRG4QTMI,252.174753,411.01,0.0,411.01,1.0,0.0,0.833333,0.833333,0.0,0.0,0.0,28.0,1000.0,12.0,459.467285,188.121403,0.0
1862,BizYGqdzYCbQg4J7,3252.763399,230.0,4497.284924000001,74.0,0.833333,156.0,0.833333,0.166667,0.666667,0.333333,5.0,11.0,4500.0,6.0,567.149683,953.566574,0.0
1863,HxLKENsesPqFuMNu,12373.33348,830.15,10249.921,200.0,1.0,630.15,0.75,0.166667,0.583333,0.916667,26.0,14.0,11000.0,12.0,14040.86635,12245.92601,0.0
1864,5mMzIlBwg2JugjbL,2471.904646,1590.58,283.730479,1590.58,1.0,0.0,0.583333,0.583333,0.0,0.166667,2.0,35.0,6500.0,12.0,813.995856,622.0388690000002,0.0
1865,amZlCkGMypCeTj4o,0.0,300.0,0.0,0.0,0.0,300.0,0.857143,0.0,0.857143,0.0,0.0,6.0,2500.0,7.0,0.0,134.6966753189427,0.0
1866,Huom49aRy0DdbbIC,26.639906,251.19,0.0,0.0,1.0,251.19,1.0,0.0,0.8888889999999999,0.0,0.0,9.0,1500.0,9.0,214.973026,131.272786,1.0
1867,nf18tug2uTOF81WA,4766.360515,2894.04,1386.851165,2583.82,1.0,310.22,1.0,1.0,0.416667,0.166667,2.0,34.0,20000.0,12.0,1302.79339,1245.948419,0.0
1868,huvvBBvs1xQxvZkC,61.21162,280.83,0.0,0.0,0.909091,280.83,0.909091,0.0,0.909091,0.0,0.0,11.0,1500.0,11.0,191.386573,159.727823,0.0
1869,yBxkjLfyTzZioTJE,3193.320102,1887.25,0.0,1103.23,1.0,784.02,1.0,0.833333,1.0,0.0,0.0,48.0,10500.0,12.0,8817.138726000001,662.651314,0.166667
1870,owsbpUVCSK2avCL8,8033.907466,159.0,3983.763805,159.0,1.0,0.0,0.083333,0.083333,0.0,0.75,24.0,1.0,9000.0,12.0,1620.868564,2568.327034,0.0
1871,nZaOChOki2UJP9zB,416.601199,4266.25,0.0,2214.05,1.0,2052.2,1.0,1.0,1.0,0.0,0.0,67.0,4000.0,12.0,3822.475208,188.571741,0.0
1872,HXse59ARWeRzUDIm,6928.721377,18.35,14836.45141,0.0,1.0,18.35,0.416667,0.0,0.416667,0.083333,1.0,5.0,18000.0,12.0,22281.70046,1592.560164,0.090909
1873,1sjLXbeeEcStnbzt,4862.641586,1302.37,1279.629012,1302.37,1.0,0.0,0.5,0.5,0.0,0.25,3.0,9.0,6000.0,12.0,1723.432154,1836.602896,0.0
1874,GnwrBfjjRZ6tFfow,5693.979714,1338.72,0.0,1338.72,1.0,0.0,1.0,1.0,0.0,0.0,0.0,13.0,9500.0,12.0,1753.9884940000004,1290.972218,0.0
1875,xuLO7hZu7MVs7mw0,1276.819142,710.2,742.511085,710.2,1.0,0.0,0.416667,0.416667,0.0,0.25,4.0,8.0,3700.0,12.0,3144.534957,477.5229690000001,0.0
1876,HWa2uHj0KTGdercc,2848.442843,2148.02,385.68198,1634.44,1.0,513.58,1.0,0.666667,0.583333,0.083333,1.0,32.0,3500.0,12.0,922.603695,764.90448,0.0
1877,pS6xhlRREovRt4E7,150.952465,6407.67,0.0,3725.33,0.727273,2682.34,1.0,0.666667,1.0,0.0,0.0,44.0,14500.0,12.0,3484.429075,108.937025,0.3
1878,7vHmy3VzRoNqejNv,1654.369427,736.24,0.0,480.0,1.0,256.24,1.0,0.166667,0.916667,0.0,0.0,20.0,7000.0,12.0,2267.012612,518.201767,0.083333
1879,bTJ0NPIOslJUVd1e,117.442684,653.73,0.0,493.0,1.0,160.73,0.666667,0.416667,0.416667,0.0,0.0,15.0,10000.0,12.0,441.588141,136.827952,0.0
1880,ZzkdpVP7B24dl4eD,22.695131,201.18,0.0,201.18,1.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,3000.0,12.0,189.904819,137.173328,0.363636
1881,VNlqVfQElVDLFtNS,1452.437463,0.0,114.918715,0.0,1.0,0.0,0.0,0.0,0.0,0.25,3.0,0.0,1500.0,12.0,331.670616,479.77177400000005,0.0
1882,TYsLOCZv1q1jDXNT,361.725724,0.0,312.112534,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,2.0,0.0,500.0,12.0,438.988617,252.245693,0.0
1883,4cWLhJvI7xX7DLod,49.074293,330.25,0.0,330.25,0.818182,0.0,0.25,0.25,0.0,0.0,0.0,5.0,2500.0,12.0,509.30921500000005,134.968858,0.0
1884,2o4jYcABpGWUOyIe,666.123984,1999.7,0.0,351.0,1.0,1648.7,0.916667,0.25,0.75,0.0,0.0,15.0,3100.0,12.0,667.118376,264.338574,0.2
1885,J34pvclfZRQh9Mjy,331.554753,146.22,2819.32368,146.22,1.0,0.0,0.5,0.5,0.0,0.916667,20.0,6.0,3000.0,12.0,4647.909943,1611.762121,0.916667
1886,ZAeLv030px8uYUTB,481.807171,2331.4,0.0,842.9,0.909091,1488.5,0.75,0.416667,0.666667,0.0,0.0,24.0,4500.0,12.0,1859.888094,164.94313200000005,0.0
1887,BSNTdu9MbvHvf8Xs,1084.652647,0.0,37.460952,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,2.0,0.0,1200.0,12.0,272.517748,277.546713,0.0
1888,EOd3VFuX6SKXL7jg,250.493739,500.67,0.0,500.67,1.0,0.0,0.166667,0.166667,0.0,0.0,0.0,3.0,12000.0,12.0,589.69489,197.615598,0.166667
1889,BXemzSTymX8T50UV,73.70493499999998,554.67,0.0,0.0,1.0,554.67,1.0,0.0,1.0,0.0,0.0,17.0,4000.0,12.0,578.565706,175.221326,0.75
1890,r7rrYsh6xhag45C8,5030.927831,99.0,2999.769235,99.0,1.0,0.0,0.166667,0.166667,0.0,0.583333,10.0,2.0,6000.0,12.0,1144.381323,1143.067027,0.0
1891,mnitxvmqsHsfutxW,1307.937701,1280.58,0.0,237.4,1.0,1043.18,0.833333,0.083333,0.833333,0.0,0.0,28.0,1800.0,12.0,544.411381,337.179545,0.0
1892,i93WHNAtbbmGrlLb,289.096953,3106.1,0.0,2368.6,1.0,737.5,1.0,1.0,0.666667,0.0,0.0,59.0,1300.0,12.0,2656.101893,184.244772,0.833333
1893,GvLfxfd5M8DghcuU,72.518075,525.0,0.0,0.0,1.0,525.0,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,12.0,553.4725,181.029848,0.4
1894,FbpsnbuyUzCM3796,0.0,23.0,0.0,0.0,0.0,23.0,0.083333,0.0,0.083333,0.0,0.0,1.0,5000.0,12.0,0.0,84.20045152962969,0.0
1895,aX4BmGH4Qw56d15f,4270.148411,363.0,5307.322893,363.0,0.8888889999999999,0.0,0.111111,0.111111,0.0,0.555556,11.0,2.0,5500.0,9.0,1250.695005,2070.907379,0.0
1896,jpP8Jz6U6KMWgZdW,5858.947560000001,896.18,4222.003137,896.18,1.0,0.0,0.166667,0.166667,0.0,0.666667,12.0,5.0,7000.0,12.0,3948.663657,1493.652513,0.0
1897,7oYq3Adc5At7ArUg,444.630038,0.0,145.557904,0.0,1.0,0.0,0.0,0.0,0.0,0.25,3.0,0.0,500.0,12.0,172.645901,231.115707,0.0
1898,qj4idwR03jDP2fgd,0.0,609.21,0.0,0.0,0.0,609.21,0.9,0.0,0.8,0.0,0.0,9.0,1000.0,10.0,684.523752,149.77277283197247,0.0
1899,esaLL01hkWJsRwiL,1018.811119,3137.2,0.0,1737.1,1.0,1400.1,1.0,0.666667,1.0,0.0,0.0,57.0,6500.0,12.0,4106.558919,260.772338,0.0
1900,loxO3vi7z24asQU1,2737.420448,0.0,257.147835,0.0,1.0,0.0,0.0,0.0,0.0,0.25,6.0,0.0,3000.0,12.0,944.591497,1249.695933,0.0
1901,9gEfdkg73EX8NgZ9,58.312121,0.0,839.112534,0.0,0.333333,0.0,0.0,0.0,0.0,0.166667,5.0,0.0,1200.0,6.0,2616.215575,53.873964,1.0
1902,TdwaXeja6r4Vfq0V,2811.486863,692.52,637.084199,692.52,1.0,0.0,1.0,1.0,0.0,0.25,5.0,13.0,3000.0,12.0,1848.537683,2532.728316,0.0
1903,4B32ctNMezjWw3Zn,440.263759,891.66,0.0,891.66,1.0,0.0,0.25,0.25,0.0,0.0,0.0,3.0,7500.0,12.0,619.251006,188.075723,0.0
1904,7xW46k7VjWEemZPv,420.348086,3986.24,0.0,833.24,1.0,3153.0,1.0,0.166667,1.0,0.0,0.0,22.0,1500.0,12.0,3100.021072,202.854078,0.666667
1905,gIxhma9qNFgg38Iz,924.170798,1663.77,3718.276337,1663.77,1.0,0.0,0.833333,0.833333,0.0,0.5,11.0,21.0,3000.0,12.0,4201.694496,307.5374700000001,0.2
1906,59nUefnNzjrytVTH,1.059103,25.5,0.0,25.5,0.181818,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,5500.0,12.0,563.748018,83.64841700000002,0.5
1907,CPRE81Ua2vES9nR3,1747.1194899999996,285.45,1429.489972,285.45,1.0,0.0,0.333333,0.333333,0.0,0.416667,7.0,10.0,3000.0,12.0,420.862309,389.633098,0.0
1908,RWvlkGXcReWRSerd,328.943655,0.0,746.311927,0.0,0.714286,0.0,0.0,0.0,0.0,0.285714,2.0,0.0,1500.0,7.0,498.286059,103.323766,0.0
1909,DFkqYn0ruVNGWczy,1422.85376,159.46,0.0,159.46,1.0,0.0,0.1,0.1,0.0,0.0,0.0,3.0,1600.0,10.0,468.122486,304.823458,0.0
1910,2PH7XrYOHGkh1iWc,137.636267,1567.25,0.0,60.2,1.0,1507.05,1.0,0.083333,1.0,0.0,0.0,232.0,7000.0,12.0,1541.979811,190.253479,1.0
1911,Uere9AuczR4zlZxD,1283.337407,1022.41,1158.035224,171.6,1.0,850.81,0.875,0.125,0.75,0.25,5.0,16.0,1200.0,8.0,846.9989419999998,1838.41015,0.0
1912,S56KBWJ1eqOVDhp3,1733.972492,147.96,0.0,0.0,1.0,147.96,0.333333,0.0,0.333333,0.0,0.0,8.0,1900.0,12.0,525.331558,670.323657,0.0
1913,zXy18kEjI5d755a6,55.907108,439.91,0.0,0.0,1.0,439.91,1.0,0.0,1.0,0.0,0.0,25.0,6000.0,12.0,449.043148,172.225824,1.0
1914,JZdcCxNu0dmi4B3g,21.739563,255.6,0.0,0.0,0.727273,255.6,0.666667,0.0,0.666667,0.0,0.0,8.0,1500.0,12.0,400.463395,137.193939,0.75
1915,QulERAPaX0VfSE48,666.247487,511.34,100.749379,103.0,1.0,408.34,0.833333,0.083333,0.833333,0.166667,4.0,12.0,700.0,12.0,1145.870591,768.267252,0.0
1916,82cXEYvopUhjbjio,1818.933435,0.0,1566.811923,0.0,1.0,0.0,0.0,0.0,0.0,0.333333,11.0,0.0,2000.0,12.0,805.588424,2754.62376,0.0
1917,tYMCuKtSzKAH0z9r,6882.811895999998,2480.63,1657.436894,2038.24,1.0,442.39,0.916667,0.833333,0.583333,0.5,12.0,48.0,8500.0,12.0,1876.060624,2543.670089,0.0
1918,u19xmq4sQKSGZDr2,132.471933,1767.75,0.0,500.0,1.0,1267.75,0.916667,0.083333,0.833333,0.0,0.0,12.0,6000.0,12.0,1757.458646,169.68483799999996,1.0
1919,xlRFL7LKwa8YLPwm,6100.396015,0.0,5312.922403000001,0.0,1.0,0.0,0.0,0.0,0.0,0.666667,13.0,0.0,12000.0,12.0,1460.027383,1465.870504,0.0
1920,dzsdfypYHN3WxMXy,1226.820889,0.0,1719.367591,0.0,0.909091,0.0,0.0,0.0,0.0,0.181818,4.0,0.0,1500.0,11.0,549.657295,409.831519,0.0
1921,YeGf2wbBSojaKBYu,1296.9221189999996,2327.49,1873.271885,2327.49,1.0,0.0,0.666667,0.666667,0.0,0.25,6.0,18.0,6000.0,12.0,2322.412643,360.670758,0.0
1922,31vhqfcAZgRA7Wa2,2584.317807,0.0,6036.492283,0.0,1.0,0.0,0.0,0.0,0.0,0.25,7.0,0.0,3000.0,12.0,6024.595066,826.013735,0.181818
1923,qnfel0Cvg10QFaZ4,891.332656,411.25,0.0,411.25,1.0,0.0,0.333333,0.333333,0.0,0.0,0.0,4.0,1500.0,12.0,1043.13779,205.343101,0.0
1924,sCsRb0nx1eUYFKjK,256.433357,206.35,0.0,0.0,1.0,206.35,0.75,0.0,0.75,0.0,0.0,9.0,1000.0,12.0,689.9330570000002,1879.817257,0.0
1925,EJ9uWq9Eu7xFQKI3,1209.733106,1298.56,0.0,169.9,1.0,1128.66,1.0,0.083333,1.0,0.0,0.0,47.0,1200.0,12.0,1558.812198,1543.178369,0.0
1926,KYqHH5YD4mg4GZw0,525.3186,1604.97,0.0,0.0,0.9,1604.97,0.9,0.0,0.8,0.0,0.0,9.0,1000.0,10.0,1059.917432,459.831026,0.0
1927,Db0oINWshDaRf3ZA,449.026889,313.2,0.0,0.0,1.0,313.2,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,12.0,136.096707,217.449281,0.0
1928,k4S615wHTGBOZAhn,2757.097566,1533.04,686.790836,384.04,1.0,1149.0,0.5,0.083333,0.416667,0.166667,2.0,7.0,3000.0,12.0,767.851514,8608.53291,0.0
1929,s9NOpev8JLL7EKkE,1450.649137,0.0,1782.155586,0.0,1.0,0.0,0.0,0.0,0.0,0.25,4.0,0.0,4000.0,12.0,843.588576,316.380664,0.0
